id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
12320,Dalibor Pleva,59.25,60.0,57.0,46.0,58.25,35.0,60.0,49.0,33.0,61.0,60.5,71.0,65.0,65.0,48.0,64.0,58.0,60.0,61.0,52.0,55.0,75.0,59.0,58.0,59.0,48.0,53.0,61.0,63.0,9.0,6.0,12.0,14.0,6.0,mid
12374,Pavol Stano,65.0,44.0,62.0,80.0,58.0,62.0,58.0,33.0,44.0,52.0,60.0,41.0,47.0,31.0,54.0,37.0,66.0,70.0,33.0,83.0,44.0,72.0,55.0,66.0,35.0,64.0,56.0,67.0,63.0,6.0,9.0,16.0,7.0,8.0,def
13436,Krzysztof Pilarz,63.5,20.0,18.0,18.5,34.5,19.5,18.0,18.0,19.0,33.5,21.5,57.0,56.0,64.0,54.5,62.0,22.5,54.0,35.0,81.0,18.0,23.5,24.5,19.5,40.0,20.5,19.0,22.5,22.0,65.5,59.5,59.5,63.5,71.0,gk
13538,Dawid Plizga,66.0,63.0,63.0,46.0,62.0,66.0,64.0,65.0,61.6666666667,66.0,59.0,81.0,82.0,74.0,56.0,75.0,65.0,77.0,78.0,58.0,59.0,33.0,39.0,63.0,69.0,71.0,27.0,44.0,25.0,14.0,11.0,8.0,7.0,11.0,mid
13557,Dawid Soldecki,61.0,48.0,56.0,61.0,62.5,42.75,55.0,44.0,43.0,55.0,49.0,60.0,63.0,40.0,49.0,62.0,56.0,60.0,70.0,73.0,33.0,65.0,66.0,28.0,59.75,53.0,54.0,57.0,65.75,7.0,10.0,14.0,12.0,10.0,def
35444,Mario Licka,61.5,58.0,49.0,58.0,66.5,57.0,52.0,44.0,48.0,56.0,56.0,49.0,62.0,63.0,58.0,49.0,65.0,59.0,49.0,62.0,63.0,60.0,58.0,69.0,78.0,63.0,47.0,62.0,59.0,9.0,12.0,8.0,12.0,11.0,mid
47249,Sebastian Nowak,64.0,13.0,19.0,17.0,27.0,11.0,15.0,14.0,15.0,30.0,21.0,38.0,28.0,40.0,65.0,39.0,21.0,54.0,29.0,50.0,14.0,23.0,20.0,8.0,50.0,15.0,12.0,15.0,20.0,64.0,56.0,71.0,63.0,70.0,gk
68786,Bartlomiej Babiarz,65.0,64.75,49.75,53.75,69.5,56.25,61.0,60.75,62.25,59.25,66.75,70.0,76.0,80.5,65.75,88.5,59.0,80.0,78.25,32.5,62.25,73.0,66.75,63.5,65.75,53.75,64.5,63.25,54.75,15.75,9.75,9.75,5.75,10.75,mid
68827,Sebastian Ziajka,62.5,62.5,59.0,53.5,60.5,65.5,55.5,53.5,54.5,54.5,58.5,67.5,74.0,75.0,69.5,71.0,69.5,71.5,70.5,74.0,60.5,66.0,61.5,62.5,49.5,48.5,59.0,62.0,60.0,7.5,11.5,11.5,14.5,8.5,def
68836,Dariusz Jarecki,59.0,60.0,45.0,48.0,44.0,41.0,63.0,69.3333333333,68.0,59.0,53.0,80.6666666667,81.0,67.0,43.0,69.0,69.6666666667,70.0,72.0,56.0,59.0,68.0,55.0,59.0,64.0,23.0,53.6666666667,59.0,51.6666666667,7.0,7.0,8.0,6.0,14.0,def
