id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
25791,Mijat Maric,71.0,46.0,46.5,72.5,64.25,39.5,37.5,51.5,57.5,65.0,59.5,46.5,48.5,34.0,57.5,58.0,72.5,64.0,73.0,81.0,56.5,74.5,72.5,43.5,52.0,78.5,74.5,73.5,67.5,12.5,7.5,12.5,13.5,5.5,def
30934,Boubacar Barry Copa,69.5,19.5,19.5,18.0,31.5,19.5,25.0,19.5,19.5,34.5,35.5,53.0,43.0,67.0,75.5,61.0,35.5,82.0,23.0,46.0,20.0,33.5,24.5,19.0,36.5,26.5,18.0,19.0,18.5,74.5,60.5,55.5,62.5,79.5,gk
37937,Davino Verhulst,69.0,19.8,19.8,20.2,26.4,20.6,20.6,18.6,20.6,25.4,29.4,56.0,48.0,37.0,64.4,53.0,20.2,61.0,37.0,81.4,20.2,44.4,22.4,20.6,30.6,28.4,19.4,19.8,21.0,72.6,66.6,71.4,67.6,70.8,gk
38290,Killan Overmeire,71.0,62.0,42.0,70.0,75.0,48.0,61.0,50.0,61.0,71.0,73.0,64.0,67.0,63.0,74.0,60.0,76.0,78.0,90.0,82.0,55.0,78.0,76.0,66.0,68.0,48.0,62.0,73.0,70.0,6.0,10.0,6.0,9.0,6.0,mid
67898,Koen Persoons,70.0,54.5,56.5,65.5,70.5,54.5,64.5,57.5,64.5,65.5,72.5,71.0,67.5,68.0,71.5,75.0,74.5,79.5,77.0,72.0,66.5,75.5,73.5,72.5,70.5,54.5,58.5,68.5,67.5,9.5,13.5,12.5,11.5,9.5,mid
114216,Mario Ticinovic,61.0,61.0,51.0,42.0,60.0,45.0,67.0,59.0,51.0,58.0,65.0,66.0,71.0,58.0,58.0,75.0,62.0,57.0,66.0,68.0,40.0,65.0,60.0,56.0,56.0,56.0,59.0,62.0,61.0,14.0,14.0,13.0,8.0,9.0,for
149150,Denis Odoi,71.0,67.0,38.5,65.5,68.5,48.5,71.0,58.5,58.5,64.0,68.0,82.0,87.0,91.0,71.0,77.0,61.5,93.5,85.0,64.5,53.5,73.5,65.0,61.5,58.5,48.5,67.5,69.5,71.0,15.5,7.5,10.5,11.5,5.5,def
155052,Beshart Abdurahimi,68.3333333333,66.6666666667,67.6666666667,35.3333333333,67.6666666667,50.3333333333,73.6666666667,62.3333333333,36.3333333333,59.3333333333,68.0,82.6666666667,75.0,78.0,70.0,69.0,66.3333333333,39.0,65.6666666667,55.6666666667,58.3333333333,31.6666666667,24.3333333333,62.0,58.3333333333,64.3333333333,22.3333333333,29.3333333333,23.3333333333,6.33333333333,9.33333333333,8.33333333333,10.3333333333,7.33333333333,for
173922,Mohammad Ghadir,67.0,62.5,69.0,59.5,63.5,62.0,70.5,60.5,52.0,58.0,64.5,78.5,75.0,80.5,69.5,80.0,67.0,78.0,62.5,53.0,63.0,63.0,39.0,67.0,61.5,61.0,24.0,32.0,28.0,14.0,11.0,9.0,8.0,7.0,for
181066,Evariste Ngolok,65.3333333333,53.6666666667,51.6666666667,63.3333333333,67.3333333333,48.6666666667,63.6666666667,46.6666666667,56.6666666667,65.3333333333,67.3333333333,79.0,76.6666666667,74.6666666667,68.3333333333,77.3333333333,72.3333333333,81.3333333333,74.0,74.0,63.6666666667,76.6666666667,69.3333333333,59.3333333333,59.3333333333,52.6666666667,60.6666666667,62.6666666667,63.6666666667,7.66666666667,12.6666666667,12.6666666667,10.6666666667,9.66666666667,mid
185152,Marko Miric,67.6666666667,67.0,67.0,66.3333333333,68.0,64.0,72.0,63.0,41.0,63.0,71.0,64.3333333333,66.3333333333,58.0,60.0,43.0,67.0,58.0,66.0,69.0,61.0,37.0,38.0,69.0,64.0,68.0,23.0,27.0,22.0,9.0,14.0,7.0,14.0,15.0,for
210844,Jaja,71.0,54.0,68.0,74.0,62.0,67.0,72.0,57.0,71.0,52.0,75.0,55.0,67.0,56.0,64.0,45.0,80.0,38.0,57.0,82.0,71.0,56.0,30.0,71.0,71.0,73.0,20.0,25.0,26.0,10.0,10.0,12.0,14.0,14.0,for
