id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
21753,Tim Matthijs,64.0,71.5,67.5,59.5,69.5,61.5,64.5,70.5,68.5,66.5,63.5,62.0,67.0,67.0,67.5,68.0,69.5,66.5,75.0,63.0,68.5,62.5,57.5,67.5,71.5,69.5,58.5,58.5,53.5,11.5,10.5,10.5,15.5,9.5,for
38956,Seth De Witte,71.0,57.4,53.4,74.0,67.4,36.4,49.4,52.4,68.4,65.4,66.4,69.0,76.0,57.0,67.4,44.0,77.4,75.2,81.0,84.4,57.4,84.4,71.4,53.4,53.4,72.4,65.2,68.2,64.2,6.4,14.4,5.4,14.4,9.4,def
41818,Jean-Francois Gillet,73.3333333333,19.6666666667,20.6666666667,22.0,37.3333333333,21.3333333333,20.3333333333,20.3333333333,23.3333333333,32.3333333333,24.3333333333,39.0,39.0,65.3333333333,76.6666666667,60.0,38.3333333333,75.0,31.0,55.0,22.6666666667,37.3333333333,20.3333333333,20.3333333333,24.6666666667,22.3333333333,22.3333333333,21.3333333333,20.6666666667,73.6666666667,71.6666666667,70.6666666667,72.0,74.6666666667,gk
67896,Steven De Petter,67.5,53.5,56.5,74.5,65.5,43.5,46.5,33.5,57.5,62.5,63.5,67.0,60.0,68.0,69.5,70.0,67.5,76.0,73.0,71.0,58.5,72.5,70.5,63.5,68.5,65.5,64.5,68.5,66.5,9.5,6.5,11.5,10.5,14.5,mid
77813,Dalibor Veselinovic,67.0,46.2,69.8,79.2,63.8,67.0,62.2,44.8,48.2,37.2,65.6,36.2,57.0,47.2,65.4,30.0,69.2,33.6,72.4,89.2,60.4,65.0,23.2,68.6,61.2,66.0,22.8,25.2,22.6,15.2,11.2,12.2,11.2,15.2,for
140932,Milos Kosanovic,69.0,65.0,21.6,67.2,66.6,59.6,56.6,72.6,76.8,76.4,58.4,50.6,43.0,52.0,56.6,45.6,79.6,43.2,61.8,84.0,65.8,70.8,67.4,26.6,56.6,68.8,70.8,73.8,68.6,7.6,11.6,5.6,9.6,9.6,def
157490,Vladimir Volkov,67.0,69.0,36.0,56.0,68.0,23.0,63.0,27.0,27.0,63.0,70.0,71.0,72.0,53.0,63.0,59.0,58.0,64.0,72.0,67.0,47.0,53.0,66.0,57.0,56.0,33.0,59.0,66.0,65.0,9.0,14.0,9.0,14.0,7.0,mid
173957,Sofiane Hanni,67.875,61.125,64.625,52.375,67.625,60.375,71.375,56.125,58.125,63.25,70.0,72.0,71.0,72.5,62.75,72.0,67.625,39.75,63.25,58.625,67.375,32.375,23.125,66.5,66.75,58.375,23.125,24.375,22.375,5.375,15.375,7.375,6.375,5.375,mid
178283,Mats Rits,66.0,67.0,56.0,47.0,68.0,58.0,68.0,67.0,69.0,66.0,73.0,67.0,45.0,69.0,64.0,77.0,61.0,55.0,63.0,62.0,65.0,53.0,63.0,65.0,68.0,57.0,43.0,57.0,50.0,7.0,16.0,13.0,15.0,10.0,for
181140,Laurens Paulussens,65.4,58.6,45.6,54.6,62.6,57.6,59.6,49.6,55.6,60.6,62.6,75.0,72.0,77.0,65.6,79.0,67.6,76.4,81.0,61.0,62.6,67.6,65.0,55.6,57.6,52.6,62.2,64.0,62.0,10.6,9.6,10.6,8.6,6.6,mid
