id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
21914,Chris Robertson,62.0,38.0,41.0,64.0,49.0,34.0,36.0,39.0,41.0,45.0,47.0,49.0,49.0,56.0,54.0,52.0,49.0,70.0,70.0,74.0,32.0,71.0,59.0,33.0,50.0,34.0,63.0,64.0,62.0,14.0,12.0,6.0,10.0,7.0,def
23007,Andrew Davies,67.5,23.0,22.0,69.0,52.0,23.0,34.0,22.0,31.0,49.0,45.0,67.0,65.0,58.0,60.0,55.0,31.0,68.0,80.0,85.0,27.0,81.0,65.0,30.0,30.0,21.0,65.0,68.0,64.0,9.0,12.0,12.0,14.0,7.0,def
24439,Martin Woods,64.8,60.8,58.4,53.8,65.8,59.8,64.8,61.8,66.0,64.8,65.6,73.6,75.4,72.8,64.8,78.0,65.2,83.8,71.8,68.2,66.6,60.8,61.8,62.8,67.8,40.6,43.8,53.8,51.8,7.8,10.8,6.8,10.8,12.8,mid
32430,Richard Foster,60.8,55.6,17.8,65.2,61.6,20.8,53.6,52.6,47.6,52.6,52.6,79.6,81.0,79.4,63.6,76.0,48.6,78.8,80.6,62.0,21.4,54.6,54.0,21.4,54.6,28.6,55.4,56.8,53.4,7.6,14.6,10.6,11.6,5.6,mid
32465,David Goodwillie,68.25,63.5,66.0,69.5,64.5,61.5,68.5,42.5,39.5,63.5,68.0,77.0,90.5,79.0,60.5,70.0,71.5,84.0,75.5,70.5,61.5,58.5,33.5,65.5,63.5,72.5,20.5,22.0,21.5,10.5,10.5,12.5,6.5,15.5,for
32833,Paul Quinn,65.0,39.0,11.0,66.0,66.0,17.0,55.0,24.0,25.0,58.0,65.0,64.0,54.0,71.0,59.0,62.0,57.0,64.0,64.0,71.0,38.0,70.0,63.0,22.0,57.0,35.0,62.0,67.0,64.0,15.0,7.0,8.0,10.0,13.0,def
35398,Michael Gardyne,60.6666666667,53.3333333333,55.3333333333,54.3333333333,53.3333333333,53.3333333333,67.3333333333,57.3333333333,58.3333333333,50.3333333333,67.3333333333,80.0,81.0,90.0,52.3333333333,80.0,57.3333333333,80.3333333333,72.0,45.1666666667,54.3333333333,52.3333333333,40.3333333333,53.3333333333,55.3333333333,66.3333333333,42.3333333333,43.3333333333,41.3333333333,6.33333333333,7.33333333333,10.3333333333,7.33333333333,5.33333333333,mid
35955,Scott Boyd,60.5,47.5,48.5,62.5,54.5,54.5,42.5,48.5,44.5,56.5,56.5,53.0,60.0,51.0,46.5,41.0,47.5,57.0,59.0,74.0,20.5,62.5,61.5,18.5,47.5,44.5,57.5,63.5,56.5,7.5,11.5,10.5,14.5,13.5,def
41063,Rocco Quinn,60.0,54.0,54.0,43.0,63.0,53.0,62.0,52.0,43.0,57.0,61.0,61.0,64.0,60.0,62.5,58.0,65.0,55.0,71.0,71.0,62.0,54.0,52.0,55.0,59.0,63.0,53.5,56.0,52.0,7.0,13.0,8.0,7.0,13.0,mid
46377,Craig Curran,59.8,47.4,63.8,53.0,61.2,42.4,58.0,45.6,40.4,56.8,62.6,83.0,71.6,58.0,53.4,80.0,62.6,81.0,60.0,64.8,50.0,51.4,27.4,57.2,52.6,68.4,25.4,28.4,25.4,14.4,13.4,13.4,14.4,9.4,for
