id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
26458,Arnold Kruiswijk,70.5,44.5,33.5,72.5,58.5,34.5,42.5,32.5,54.5,67.5,60.5,55.0,53.0,58.0,69.5,64.0,62.5,77.0,71.0,74.0,54.5,67.5,72.0,32.5,34.5,58.5,71.0,74.0,72.5,5.5,11.5,5.5,8.5,5.5,def
40662,Rochdi Achenteh,66.5,54.5,48.5,46.5,69.5,46.5,68.5,75.5,67.5,69.5,67.5,70.0,68.0,67.0,59.5,81.0,64.5,55.0,82.0,42.0,53.5,76.5,71.0,58.5,69.5,62.5,67.5,67.0,67.0,7.5,14.5,8.5,13.5,5.5,mid
112477,Maikel van der Werff,68.7142857143,46.8571428571,27.5714285714,63.8571428571,58.2857142857,30.0,47.0,73.2857142857,74.2857142857,63.2857142857,64.0,70.0,63.8571428571,51.5714285714,63.1428571429,61.0,72.5714285714,64.5714285714,65.0,78.5714285714,70.5714285714,65.5714285714,69.2857142857,29.2857142857,42.2857142857,52.2857142857,72.8571428571,70.5714285714,68.4285714286,7.28571428571,7.28571428571,6.28571428571,15.2857142857,9.28571428571,def
114503,Abiola Dauda,67.5,42.5,75.5,56.5,58.0,64.5,64.0,48.5,41.5,47.5,61.5,79.5,80.0,72.0,64.0,73.5,75.0,60.5,62.0,67.0,67.0,53.0,33.5,63.0,49.0,44.5,33.5,30.5,22.5,15.5,14.5,6.5,11.5,12.5,for
150242,Eloy Room,70.75,22.5,20.5,18.0,21.5,21.5,18.5,19.0,18.5,27.25,25.5,48.5,49.5,49.0,69.0,48.0,21.0,67.5,39.0,65.0,18.5,21.5,19.5,17.0,32.5,36.5,22.0,21.0,19.0,72.0,72.5,72.5,68.5,70.0,gk
155639,Denis Oliynyk,69.75,66.75,54.75,63.75,73.75,55.25,76.5,73.75,71.0,66.75,72.75,74.0,68.75,76.0,70.75,73.0,67.0,72.0,68.0,73.0,55.0,63.75,45.25,68.75,62.75,71.75,35.75,32.75,29.75,13.75,8.75,6.75,13.75,12.75,for
157630,Guram Kashia,75.6,50.6,22.6,77.0,71.6,17.8,55.8,39.6,38.6,69.6,68.4,53.8,65.0,55.0,66.0,58.0,42.6,82.0,74.0,81.2,20.2,81.8,79.4,29.6,58.6,59.6,75.6,73.6,74.2,8.6,12.6,7.6,12.6,5.6,def
159854,Kelvin Leerdam,69.0,68.0,56.0,72.0,73.0,53.0,65.0,61.0,54.0,65.0,72.0,74.0,75.0,73.0,73.0,74.0,60.0,86.0,86.0,66.0,57.0,68.0,55.0,72.0,66.0,47.0,65.0,68.0,71.0,13.0,9.0,7.0,8.0,12.0,def
174364,Shiran Yeini,66.5,70.0,30.0,66.0,70.0,35.0,55.0,29.5,40.0,70.0,66.5,56.0,46.0,60.0,66.0,60.0,61.5,64.0,57.0,60.0,33.0,57.0,61.5,42.0,55.0,39.0,70.0,73.0,72.0,9.0,14.0,10.0,11.0,14.0,mid
207243,Renato Ibarra,73.0,75.0,57.0,47.0,71.0,64.0,79.0,60.0,61.0,63.0,74.0,89.0,85.0,79.0,67.0,77.0,70.0,67.0,77.0,71.0,68.0,66.0,50.0,65.0,63.0,63.0,46.0,48.0,40.0,6.0,9.0,14.0,13.0,8.0,for
278473,Valeri Kazaishvili,75.0,64.0,69.0,59.0,83.0,63.0,79.0,79.0,66.0,60.0,80.0,76.0,69.0,84.0,66.0,77.0,75.0,31.0,68.0,68.0,84.0,45.0,34.0,66.0,73.0,69.0,38.0,30.0,30.0,8.0,9.0,11.0,9.0,12.0,for
432421,Isaiah Brown,62.0,43.2,61.8,53.4,72.0,47.2,70.4,46.6,42.2,62.0,66.2,75.8,75.6,62.4,59.2,60.4,63.2,66.8,62.0,59.8,42.2,62.8,47.2,60.2,59.0,55.2,34.2,50.2,54.2,8.2,6.2,13.2,6.2,13.2,for
521945,Nathan,72.0,53.0,65.0,41.0,73.0,62.0,86.0,59.0,64.0,72.0,80.0,89.0,84.0,77.0,63.0,78.0,66.0,59.0,68.0,67.0,60.0,51.0,20.0,58.0,65.0,60.0,24.0,21.0,26.0,10.0,12.0,10.0,9.0,15.0,for
538499,Lewis Baker,62.25,57.0,67.25,39.25,65.75,51.5,61.0,67.625,72.5,64.0,63.75,68.25,68.25,63.875,61.5,75.0,63.0,50.5,70.5,68.25,66.0,39.25,39.0,50.0,62.75,75.5,31.5,41.625,38.5,7.25,14.25,11.25,7.25,5.25,mid
