id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
26459,Rasmus Lindgren,67.0,64.5,52.5,63.5,72.0,68.5,60.0,76.5,74.25,60.0,71.0,51.0,37.5,62.0,69.0,70.0,81.25,56.0,73.0,71.0,75.0,71.0,66.5,62.5,57.5,67.5,61.0,68.25,68.0,6.5,10.5,6.5,15.5,7.5,def
30994,Hedwiges Maduro,72.2,52.4,51.4,72.4,74.6,57.4,54.4,31.4,50.4,68.4,69.4,43.0,34.0,39.0,67.8,54.0,73.4,50.0,60.0,90.0,49.4,73.4,80.8,49.4,61.4,62.4,68.2,73.2,70.2,11.4,9.4,10.4,15.4,15.4,mid
45461,Tom Hiariej,66.0,62.75,57.75,61.75,71.75,56.75,66.75,66.75,54.75,66.0,67.75,74.0,69.5,74.0,66.75,70.0,58.75,76.0,73.0,65.0,48.75,68.75,58.0,61.75,65.75,60.75,63.75,65.25,65.25,8.75,9.75,9.75,9.75,13.75,mid
46079,Etienne Reijnen,70.0,64.5,21.5,70.0,70.0,33.5,55.5,39.5,29.5,66.0,62.0,51.5,44.5,49.0,64.0,40.0,49.5,72.5,65.0,81.0,23.5,69.5,71.5,57.5,51.5,43.5,69.0,70.0,66.5,11.5,7.5,14.5,13.5,10.5,def
62358,Eric Fernando Botteghin,76.0,29.5,28.5,74.5,57.0,24.5,51.0,24.5,42.5,64.0,58.0,38.5,35.5,43.0,66.5,39.0,58.5,78.5,76.0,91.0,39.5,81.0,82.0,29.5,35.5,54.5,81.0,76.0,68.5,14.5,11.5,12.5,13.5,14.5,def
143512,Danny Hoesen,67.75,52.5,63.5,57.5,62.5,72.5,72.0,69.5,50.5,42.5,71.25,78.0,79.0,79.0,68.5,63.0,70.5,70.0,66.0,70.0,61.5,50.5,27.5,67.5,59.5,55.5,24.5,27.5,27.5,15.5,12.5,12.5,8.5,8.5,for
147594,Bryan Linssen,70.4,54.8,74.8,45.6,62.8,68.6,72.8,72.6,70.6,49.8,71.6,82.8,80.4,77.0,67.2,84.0,80.0,73.0,75.4,54.0,71.8,75.6,38.2,73.8,66.6,54.6,40.6,42.6,34.6,6.6,15.6,5.6,10.6,10.6,for
156553,Sergio Padt,71.5,21.5,20.5,21.0,31.5,19.0,22.0,21.5,22.0,44.5,32.5,41.0,35.0,31.0,70.5,37.5,38.5,65.0,30.0,71.0,22.0,25.5,19.0,17.5,37.0,29.0,17.5,19.0,19.5,74.0,70.5,67.5,68.0,74.0,gk
179239,Michael de Leeuw,71.75,56.5,74.75,86.5,69.5,71.5,65.5,51.5,56.5,60.5,72.5,66.0,62.0,70.0,70.5,74.0,66.5,83.5,83.0,65.0,64.5,73.5,33.5,76.5,70.5,70.5,38.5,39.5,36.5,5.5,14.5,11.5,7.5,13.5,for
186837,Jesper Drost,71.5,67.5,69.25,58.75,72.75,56.5,72.5,60.5,45.5,66.0,77.0,74.0,75.0,75.0,66.5,74.0,64.5,56.5,80.0,64.25,61.5,59.5,47.5,70.5,73.0,63.5,53.5,59.5,55.5,7.5,11.5,14.5,14.5,6.5,for
