id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
35442,Bradley Jones,70.0,22.0,21.0,18.0,27.5,18.0,21.5,19.0,18.5,21.5,21.5,52.0,55.0,25.0,63.5,30.0,23.5,70.0,40.0,70.0,18.0,39.5,22.5,21.0,20.5,34.5,18.0,19.0,19.0,73.75,66.75,70.5,67.5,74.5,gk
37889,Bart Buysse,66.3333333333,69.3333333333,35.3333333333,56.3333333333,66.3333333333,36.3333333333,63.0,60.3333333333,55.3333333333,64.3333333333,65.3333333333,70.6666666667,71.3333333333,73.0,65.6666666667,73.0,60.3333333333,79.0,72.0,62.0,39.3333333333,69.3333333333,64.3333333333,59.3333333333,63.3333333333,45.3333333333,65.6666666667,64.6666666667,68.0,12.3333333333,5.33333333333,11.3333333333,10.3333333333,10.3333333333,def
41162,Rens van Eijden,69.0,21.0,21.0,75.0,46.0,22.0,39.0,27.0,32.0,48.0,54.0,46.0,36.0,46.0,65.0,53.0,58.0,78.0,60.0,82.0,23.0,73.0,72.0,33.0,58.0,41.0,70.0,67.0,66.0,15.0,7.0,7.0,11.0,9.0,def
109650,Marco van Duin,60.0,11.0,11.0,11.0,15.0,15.0,11.0,13.0,13.0,13.0,25.0,26.0,35.0,27.0,57.0,53.0,33.0,52.0,38.0,57.0,13.0,16.0,19.0,12.0,35.0,22.0,12.0,18.0,11.0,57.0,63.0,51.0,63.0,61.0,gk
129241,Hannes Thor Halldorsson,65.5,18.0,8.0,9.0,36.0,9.0,10.0,11.0,13.0,26.0,16.0,25.0,48.0,25.0,64.5,59.0,48.0,66.0,31.0,65.0,12.0,21.0,13.0,9.0,22.0,41.0,11.0,18.0,15.0,66.5,60.0,55.0,67.0,71.0,gk
133201,Dario Dumic,64.8,38.8,40.8,71.0,62.0,21.8,38.8,47.8,55.8,55.8,50.8,65.0,66.4,58.0,57.8,41.0,69.4,55.6,75.4,88.0,40.8,67.8,48.8,30.8,46.8,30.8,67.4,64.2,60.6,14.8,12.8,13.8,11.8,9.8,def
141126,Benjamin Kirsten,67.0,12.0,10.0,13.0,34.0,10.0,17.0,12.0,11.0,34.0,33.0,41.0,54.0,38.0,70.0,43.0,31.0,75.0,34.0,69.0,14.0,42.0,16.0,10.0,33.0,26.0,10.0,16.0,10.0,72.0,65.0,57.0,59.0,71.0,gk
179115,Marcel Ritzmaier,70.0,74.5,59.5,57.5,74.5,64.5,70.5,74.5,68.5,68.5,76.5,73.0,72.0,72.0,68.5,67.0,77.5,57.0,68.0,57.0,66.5,77.5,58.5,63.5,78.0,58.5,57.5,61.5,57.5,5.5,13.5,12.5,8.5,5.5,mid
181294,Kristjan Gauti Emilsson,64.0,53.0,67.0,65.0,63.0,57.0,56.0,49.0,42.0,50.0,66.0,55.0,33.0,52.0,65.0,72.0,70.0,70.0,62.0,77.0,59.0,54.0,38.0,66.0,64.0,55.0,32.0,39.0,34.0,15.0,10.0,9.0,13.0,14.0,for
196957,Mihai Alexandru Roman,69.3333333333,38.0,72.0,67.6666666667,55.0,62.0,61.6666666667,45.0,42.0,45.0,64.0,76.0,73.0,72.0,66.3333333333,54.0,76.0,62.0,61.0,76.0,64.0,47.0,24.0,71.6666666667,44.0,70.0,24.0,19.0,21.0,12.0,5.0,14.0,9.0,6.0,for
200743,Marcel Appiah,65.0,60.0,17.0,66.0,57.0,29.0,62.0,38.0,22.0,50.0,57.0,75.0,75.0,50.0,61.0,62.0,60.0,61.0,73.0,73.0,24.0,53.0,62.0,24.0,38.0,40.0,67.0,70.0,65.0,9.0,14.0,14.0,9.0,8.0,for
215419,Anthony Limbombe,69.0,72.0,63.0,36.0,65.0,70.0,73.0,72.0,62.0,59.0,70.0,87.0,83.5,89.0,64.0,83.0,75.0,83.0,66.0,48.0,65.0,26.0,27.0,57.0,51.0,46.0,15.0,20.0,15.0,13.0,13.0,6.0,12.0,8.0,for
230133,Navarone Foor,69.0,64.0,56.0,40.0,72.0,63.0,73.0,75.0,57.0,52.0,71.0,85.0,77.0,87.0,59.0,82.0,70.0,74.0,65.0,34.0,70.0,33.0,34.0,63.0,68.0,52.0,34.0,31.0,32.0,14.0,12.0,15.0,6.0,8.0,for
238529,Wojciech Golla,66.5,40.5,28.5,65.5,59.5,42.5,40.5,49.5,36.5,57.5,57.5,64.0,59.0,62.0,51.0,64.0,44.5,89.0,61.0,72.0,37.5,72.5,66.5,40.5,59.5,45.5,67.5,68.0,64.5,9.5,15.5,13.5,6.5,10.5,def
240790,Gregor Breinburg,65.5,57.0,51.0,55.0,69.0,52.0,67.0,57.0,55.0,69.0,64.0,75.0,75.0,70.0,65.0,76.0,62.0,77.0,72.0,68.0,58.0,73.0,64.0,51.0,67.0,48.0,65.0,67.0,65.0,10.0,9.0,8.0,10.0,9.0,mid
288349,Christian Santos,69.0,63.0,71.3333333333,70.0,69.0,68.6666666667,67.0,67.0,59.0,61.0,68.0,65.0,73.0,64.0,67.0,57.0,66.0,75.0,70.0,66.0,68.0,58.0,22.0,73.0,65.0,61.6666666667,37.0,37.0,33.0,7.0,10.0,12.0,14.0,7.0,for
410015,Todd Kane,66.0,63.5,31.5,50.5,58.5,33.5,65.5,40.5,34.5,54.5,64.5,79.0,75.0,56.0,59.5,68.0,67.5,65.0,79.0,56.0,50.5,57.5,64.5,58.5,38.5,49.5,67.0,67.5,69.0,8.5,12.5,15.5,13.5,5.5,def
466832,Lucas Woudenberg,65.0,65.5,28.5,50.5,59.5,48.5,58.5,48.5,38.5,63.5,55.5,74.0,72.0,60.0,59.5,67.0,44.5,66.0,91.5,64.5,33.5,73.5,58.5,39.5,49.5,43.5,65.0,66.0,65.0,5.5,5.5,8.5,14.5,6.5,def
466834,Joey Sleegers,67.0,70.0,61.0,38.0,67.0,62.0,70.0,78.0,62.0,60.0,73.0,70.0,66.0,80.0,62.0,72.0,49.0,67.0,62.0,30.0,71.0,38.0,29.0,56.0,67.0,30.0,12.0,20.0,24.0,15.0,16.0,14.0,14.0,9.0,for
467499,Mohamed Rayhi,66.0,60.0,62.0,49.0,61.0,68.0,74.0,71.0,48.0,47.0,66.0,79.0,76.0,80.0,51.0,75.0,70.0,58.0,66.0,59.0,65.0,39.0,25.0,59.0,61.0,33.0,24.0,40.0,27.0,15.0,8.0,9.0,14.0,12.0,for
561849,Janio Bikel,64.2,38.6,34.8,59.6,69.6,38.8,65.2,38.6,32.6,60.2,65.4,76.6,73.2,82.0,62.4,73.8,55.6,73.0,79.2,60.6,40.0,70.4,65.4,49.8,63.6,43.6,57.0,66.2,61.6,14.6,9.6,7.6,15.6,12.6,mid
